suite,episode_index,decision_index,packet_count,packet_priority,packet_deadline,candidate_degree,best_candidate_slack,best_candidate_slack_ratio,feasible_candidate_fraction,any_feasible_candidate,max_candidate_path_length,target_next_hop,predicted_next_hop,best_candidate_cost,second_best_candidate_cost,oracle_action_gap,oracle_action_gap_ratio,predicted_cost_to_go,predicted_slack,predicted_on_time,predicted_continuation_gap,strictly_suboptimal,target_match,max_tree_depth,hub_asymmetry,mean_queue,p90_queue,max_queue,deadline_miss,regret,solved,slack_band,packet_band,load_percentile,load_band,depth_band,hard_feasible_case,large_gap_hard_feasible_case,gap_bucket,baseline_error,depth_load_regime,critical_packet_proxy,max_tree_depth_episode,hub_asymmetry_episode,mean_queue_episode,p90_queue_episode,max_queue_episode,deadline_miss_episode,regret_episode,solved_episode,hard_condition_count
e3_memory_hubs_rsm_round7_multiheavy_seed312,37,604,3,2.0,24.80665555780042,3,4.171192169189453,0.1681481068445692,0.3333333333333333,True,9,26,26,20.63546371459961,20.63546371459961,0.0,0.0,20.63546371459961,4.171192169189453,True,0.0,False,True,3,0.7364112734794617,2.335148334503174,4.571276664733887,4.878694534301758,True,3.4635761711836466,True,moderate,3,0.29101072324891625,low_load,3,False,False,near_tie,False,d3_low_load,False,3,0.7364112734794617,2.335148334503174,4.571276664733887,4.878694534301758,True,3.4635761711836466,True,0
e3_memory_hubs_rsm_round7_multiheavy_seed312,37,605,3,2.0,24.80665555780042,5,7.333054542541504,0.2956083509707795,0.8,True,8,1,1,17.473600387573242,18.115440368652344,0.6418399810791016,0.0367319823529649,17.473600387573242,7.333054542541504,True,0.0,False,True,3,0.7364112734794617,2.335148334503174,4.571276664733887,4.878694534301758,True,3.4635761711836466,True,loose,3,0.29101072324891625,low_load,3,False,False,near_tie,False,d3_low_load,False,3,0.7364112734794617,2.335148334503174,4.571276664733887,4.878694534301758,True,3.4635761711836466,True,0
e3_memory_hubs_rsm_round7_multiheavy_seed312,37,606,3,2.0,24.80665555780042,5,10.729483604431152,0.4325243916670291,0.8,True,7,2,2,14.07717227935791,18.103960037231445,4.026787757873535,0.2860508970099217,14.07717227935791,10.729483604431152,True,0.0,False,True,3,0.7364112734794617,2.335148334503174,4.571276664733887,4.878694534301758,True,3.4635761711836466,True,loose,3,0.29101072324891625,low_load,3,False,False,medium_gap,False,d3_low_load,False,3,0.7364112734794617,2.335148334503174,4.571276664733887,4.878694534301758,True,3.4635761711836466,True,0
e3_memory_hubs_rsm_round7_multiheavy_seed312,37,607,3,2.0,24.80665555780042,5,14.618353843688965,0.5892916040063387,1.0,True,6,4,4,10.188302040100098,15.7996826171875,5.611380577087402,0.550767002686178,10.188302040100098,14.618353843688965,True,0.0,False,True,3,0.7364112734794617,2.335148334503174,4.571276664733887,4.878694534301758,True,3.4635761711836466,True,loose,3,0.29101072324891625,low_load,3,False,False,medium_gap,False,d3_low_load,False,3,0.7364112734794617,2.335148334503174,4.571276664733887,4.878694534301758,True,3.4635761711836466,True,0
e3_memory_hubs_rsm_round7_multiheavy_seed312,37,608,3,2.0,24.80665555780042,3,17.748451232910156,0.7154713456457528,1.0,True,5,6,6,7.0582051277160645,14.62986660003662,7.571661472320557,1.0727460218729346,7.0582051277160645,17.748451232910156,True,0.0,False,True,3,0.7364112734794617,2.335148334503174,4.571276664733887,4.878694534301758,True,3.4635761711836466,True,loose,3,0.29101072324891625,low_load,3,False,False,large_gap,False,d3_low_load,False,3,0.7364112734794617,2.335148334503174,4.571276664733887,4.878694534301758,True,3.4635761711836466,True,0
e3_memory_hubs_rsm_round7_multiheavy_seed312,37,609,3,2.0,24.80665555780042,3,21.03835868835449,0.8480933126730584,1.0,True,4,10,10,3.7682971954345694,10.960149765014648,7.191852569580078,1.90851522493854,3.7682971954345694,21.03835868835449,True,0.0,False,True,3,0.7364112734794617,2.335148334503174,4.571276664733887,4.878694534301758,True,3.4635761711836466,True,loose,3,0.29101072324891625,low_load,3,False,False,large_gap,False,d3_low_load,False,3,0.7364112734794617,2.335148334503174,4.571276664733887,4.878694534301758,True,3.4635761711836466,True,0
e3_memory_hubs_rsm_round7_multiheavy_seed312,37,610,3,1.0,23.474034978987227,1,0.6554300785064697,0.0279214919417636,1.0,True,8,44,44,22.818605422973636,22.818605422973636,0.0,0.0,22.818605422973636,0.6554300785064697,True,0.0,False,True,3,0.7364112734794617,2.335148334503174,4.571276664733887,4.878694534301758,True,3.4635761711836466,True,very_tight,3,0.29101072324891625,low_load,3,False,False,near_tie,False,d3_low_load,False,3,0.7364112734794617,2.335148334503174,4.571276664733887,4.878694534301758,True,3.4635761711836466,True,1
e3_memory_hubs_rsm_round7_multiheavy_seed312,37,611,3,1.0,23.474034978987227,3,2.549884080886841,0.1086257255375724,0.3333333333333333,True,9,42,42,20.924150466918945,20.924150466918945,0.0,0.0,20.924150466918945,2.549884080886841,True,0.0,False,True,3,0.7364112734794617,2.335148334503174,4.571276664733887,4.878694534301758,True,3.4635761711836466,True,moderate,3,0.29101072324891625,low_load,3,False,False,near_tie,False,d3_low_load,False,3,0.7364112734794617,2.335148334503174,4.571276664733887,4.878694534301758,True,3.4635761711836466,True,0
e3_memory_hubs_rsm_round7_multiheavy_seed312,37,612,3,1.0,23.474034978987227,5,5.091567039489746,0.2169020811312354,0.8,True,8,1,1,18.38246726989746,21.21194267272949,2.8294754028320312,0.1539225045957508,18.38246726989746,5.091567039489746,True,0.0,False,True,3,0.7364112734794617,2.335148334503174,4.571276664733887,4.878694534301758,True,3.4635761711836466,True,loose,3,0.29101072324891625,low_load,3,False,False,near_tie,False,d3_low_load,False,3,0.7364112734794617,2.335148334503174,4.571276664733887,4.878694534301758,True,3.4635761711836466,True,0
e3_memory_hubs_rsm_round7_multiheavy_seed312,37,613,3,1.0,23.474034978987227,5,8.42403507232666,0.3588660867152763,0.6,True,7,2,2,15.050000190734863,18.480010986328125,3.4300107955932617,0.2279076911709846,15.050000190734863,8.42403507232666,True,0.0,False,True,3,0.7364112734794617,2.335148334503174,4.571276664733887,4.878694534301758,True,3.4635761711836466,True,loose,3,0.29101072324891625,low_load,3,False,False,near_tie,False,d3_low_load,False,3,0.7364112734794617,2.335148334503174,4.571276664733887,4.878694534301758,True,3.4635761711836466,True,0
e3_memory_hubs_rsm_round7_multiheavy_seed312,37,614,3,1.0,23.474034978987227,5,12.852896690368652,0.5475367444018004,1.0,True,6,5,5,10.621138572692873,16.266239166259766,5.645100593566895,0.5314967463168727,10.621138572692873,12.852896690368652,True,0.0,False,True,3,0.7364112734794617,2.335148334503174,4.571276664733887,4.878694534301758,True,3.4635761711836466,True,loose,3,0.29101072324891625,low_load,3,False,False,medium_gap,False,d3_low_load,False,3,0.7364112734794617,2.335148334503174,4.571276664733887,4.878694534301758,True,3.4635761711836466,True,0
e3_memory_hubs_rsm_round7_multiheavy_seed312,37,615,3,1.0,23.474034978987227,3,16.580245971679688,0.7063227939517637,1.0,True,5,9,9,6.893787860870361,13.863972663879396,6.970184803009033,1.0110819978334853,6.893787860870361,16.580245971679688,True,0.0,False,True,3,0.7364112734794617,2.335148334503174,4.571276664733887,4.878694534301758,True,3.4635761711836466,True,loose,3,0.29101072324891625,low_load,3,False,False,large_gap,False,d3_low_load,False,3,0.7364112734794617,2.335148334503174,4.571276664733887,4.878694534301758,True,3.4635761711836466,True,0
e3_memory_hubs_rsm_round7_multiheavy_seed312,37,616,3,1.0,23.474034978987227,3,20.25776672363281,0.8629861351815546,1.0,True,4,16,16,3.216269016265869,9.656708717346191,6.440439701080322,2.002456780980889,3.216269016265869,20.25776672363281,True,0.0,False,True,3,0.7364112734794617,2.335148334503174,4.571276664733887,4.878694534301758,True,3.4635761711836466,True,loose,3,0.29101072324891625,low_load,3,False,False,medium_gap,False,d3_low_load,False,3,0.7364112734794617,2.335148334503174,4.571276664733887,4.878694534301758,True,3.4635761711836466,True,0
e3_memory_hubs_rsm_round7_multiheavy_seed312,38,617,1,2.0,19.348960446968896,1,1.0430821180343628,0.0539089487982165,1.0,True,8,13,13,18.305877685546875,18.305877685546875,0.0,0.0,18.305877685546875,1.0430821180343628,True,0.0,False,True,3,1.0965166687965393,1.8060944080352783,3.0086584091186523,3.173612117767334,False,0.0,True,tight,1,0.08783937942048825,low_load,3,False,False,near_tie,False,d3_low_load,True,3,1.0965166687965393,1.8060944080352783,3.0086584091186523,3.173612117767334,False,0.0,True,0
e3_memory_hubs_rsm_round7_multiheavy_seed312,38,618,1,2.0,19.348960446968896,3,3.187029361724853,0.1647132087772765,0.3333333333333333,True,9,10,10,16.16193199157715,16.16193199157715,0.0,0.0,16.16193199157715,3.187029361724853,True,0.0,False,True,3,1.0965166687965393,1.8060944080352783,3.0086584091186523,3.173612117767334,False,0.0,True,moderate,1,0.08783937942048825,low_load,3,False,False,near_tie,False,d3_low_load,False,3,1.0965166687965393,1.8060944080352783,3.0086584091186523,3.173612117767334,False,0.0,True,0
e3_memory_hubs_rsm_round7_multiheavy_seed312,38,619,1,2.0,19.348960446968896,5,5.562759876251221,0.2874965759270366,0.6,True,8,1,1,13.786200523376465,15.33681297302246,1.550612449645996,0.1124756924155217,13.786200523376465,5.562759876251221,True,0.0,False,True,3,1.0965166687965393,1.8060944080352783,3.0086584091186523,3.173612117767334,False,0.0,True,loose,1,0.08783937942048825,low_load,3,False,False,near_tie,False,d3_low_load,False,3,1.0965166687965393,1.8060944080352783,3.0086584091186523,3.173612117767334,False,0.0,True,0
e3_memory_hubs_rsm_round7_multiheavy_seed312,38,620,1,2.0,19.348960446968896,5,9.103540420532228,0.4704924817786962,0.6,True,7,26,26,10.2454195022583,14.907628059387209,4.662208557128906,0.4550529684120069,10.2454195022583,9.103540420532228,True,0.0,False,True,3,1.0965166687965393,1.8060944080352783,3.0086584091186523,3.173612117767334,False,0.0,True,loose,1,0.08783937942048825,low_load,3,False,False,medium_gap,False,d3_low_load,False,3,1.0965166687965393,1.8060944080352783,3.0086584091186523,3.173612117767334,False,0.0,True,0
e3_memory_hubs_rsm_round7_multiheavy_seed312,38,621,1,2.0,19.348960446968896,5,12.740970611572266,0.6584834697705012,1.0,True,6,28,28,6.60798978805542,10.874757766723633,4.266767978668213,0.6456983311900403,6.60798978805542,12.740970611572266,True,0.0,False,True,3,1.0965166687965393,1.8060944080352783,3.0086584091186523,3.173612117767334,False,0.0,True,loose,1,0.08783937942048825,low_load,3,False,False,medium_gap,False,d3_low_load,False,3,1.0965166687965393,1.8060944080352783,3.0086584091186523,3.173612117767334,False,0.0,True,0
e3_memory_hubs_rsm_round7_multiheavy_seed312,38,622,1,2.0,19.348960446968896,3,14.788118362426758,0.7642849032100526,1.0,True,5,30,30,4.560842037200928,11.618392944335938,7.05755090713501,1.5474227893817516,4.560842037200928,14.788118362426758,True,0.0,False,True,3,1.0965166687965393,1.8060944080352783,3.0086584091186523,3.173612117767334,False,0.0,True,loose,1,0.08783937942048825,low_load,3,False,False,large_gap,False,d3_low_load,False,3,1.0965166687965393,1.8060944080352783,3.0086584091186523,3.173612117767334,False,0.0,True,0
e3_memory_hubs_rsm_round7_multiheavy_seed312,38,623,1,2.0,19.348960446968896,3,17.166521072387695,0.8872063757346152,1.0,True,4,35,35,2.182440280914306,8.602516174316406,6.4200758934021,2.941696022359195,2.182440280914306,17.166521072387695,True,0.0,False,True,3,1.0965166687965393,1.8060944080352783,3.0086584091186523,3.173612117767334,False,0.0,True,loose,1,0.08783937942048825,low_load,3,False,False,medium_gap,False,d3_low_load,False,3,1.0965166687965393,1.8060944080352783,3.0086584091186523,3.173612117767334,False,0.0,True,0
e3_memory_hubs_rsm_round7_multiheavy_seed312,39,624,1,3.0,24.020662357959527,1,5.004802227020264,0.2083540475461478,1.0,True,9,24,24,19.01585960388184,19.01585960388184,0.0,0.0,19.01585960388184,5.004802227020264,True,0.0,False,True,3,1.2584665417671204,2.2080516815185547,3.696476697921753,3.873325109481812,False,0.0,True,loose,1,0.24903034451289072,low_load,3,False,False,near_tie,False,d3_low_load,True,3,1.2584665417671204,2.2080516815185547,3.696476697921753,3.873325109481812,False,0.0,True,0
e3_memory_hubs_rsm_round7_multiheavy_seed312,39,625,1,3.0,24.020662357959527,3,6.876837730407715,0.2862884306822203,0.3333333333333333,True,10,21,21,17.143823623657227,17.143823623657227,0.0,0.0,17.143823623657227,6.876837730407715,True,0.0,False,True,3,1.2584665417671204,2.2080516815185547,3.696476697921753,3.873325109481812,False,0.0,True,loose,1,0.24903034451289072,low_load,3,False,False,near_tie,False,d3_low_load,False,3,1.2584665417671204,2.2080516815185547,3.696476697921753,3.873325109481812,False,0.0,True,0
e3_memory_hubs_rsm_round7_multiheavy_seed312,39,626,1,3.0,24.020662357959527,3,9.039074897766112,0.3763041486144078,1.0,True,9,18,18,14.981587409973145,22.87337875366211,7.891791343688965,0.526766031377653,14.981587409973145,9.039074897766112,True,0.0,False,True,3,1.2584665417671204,2.2080516815185547,3.696476697921753,3.873325109481812,False,0.0,True,loose,1,0.24903034451289072,low_load,3,False,False,large_gap,False,d3_low_load,False,3,1.2584665417671204,2.2080516815185547,3.696476697921753,3.873325109481812,False,0.0,True,0
e3_memory_hubs_rsm_round7_multiheavy_seed312,39,627,1,3.0,24.020662357959527,5,11.24767780303955,0.4682501104850883,1.0,True,8,1,1,12.772984504699709,13.500699043273926,0.7277145385742188,0.0569729446008849,12.772984504699709,11.24767780303955,True,0.0,False,True,3,1.2584665417671204,2.2080516815185547,3.696476697921753,3.873325109481812,False,0.0,True,loose,1,0.24903034451289072,low_load,3,False,False,near_tie,False,d3_low_load,False,3,1.2584665417671204,2.2080516815185547,3.696476697921753,3.873325109481812,False,0.0,True,0
e3_memory_hubs_rsm_round7_multiheavy_seed312,39,628,1,3.0,24.020662357959527,5,15.709808349609377,0.6540122880668088,1.0,True,7,34,34,8.310853958129883,15.26286792755127,6.952013969421387,0.8364981510258347,8.310853958129883,15.709808349609377,True,0.0,False,True,3,1.2584665417671204,2.2080516815185547,3.696476697921753,3.873325109481812,False,0.0,True,loose,1,0.24903034451289072,low_load,3,False,False,large_gap,False,d3_low_load,False,3,1.2584665417671204,2.2080516815185547,3.696476697921753,3.873325109481812,False,0.0,True,0
e3_memory_hubs_rsm_round7_multiheavy_seed312,39,629,1,3.0,24.020662357959527,5,18.921417236328125,0.7877142168004494,1.0,True,7,36,36,5.099245548248291,8.187889099121094,3.0886435508728027,0.6057059856499406,5.099245548248291,18.921417236328125,True,0.0,False,True,3,1.2584665417671204,2.2080516815185547,3.696476697921753,3.873325109481812,False,0.0,True,loose,1,0.24903034451289072,low_load,3,False,False,near_tie,False,d3_low_load,False,3,1.2584665417671204,2.2080516815185547,3.696476697921753,3.873325109481812,False,0.0,True,0
e3_memory_hubs_rsm_round7_multiheavy_seed312,39,630,1,3.0,24.020662357959527,3,20.38720703125,0.8487362557883197,1.0,True,5,39,39,3.633455038070679,8.408285140991211,4.774830102920532,1.314129403801818,3.633455038070679,20.38720703125,True,0.0,False,True,3,1.2584665417671204,2.2080516815185547,3.696476697921753,3.873325109481812,False,0.0,True,loose,1,0.24903034451289072,low_load,3,False,False,medium_gap,False,d3_low_load,False,3,1.2584665417671204,2.2080516815185547,3.696476697921753,3.873325109481812,False,0.0,True,0
e3_memory_hubs_rsm_round7_multiheavy_seed312,39,631,1,3.0,24.020662357959527,3,22.06891632080078,0.918747201552,1.0,True,4,44,44,1.9517463445663448,7.421257495880127,5.469511151313782,2.8023678212800966,1.9517463445663448,22.06891632080078,True,0.0,False,True,3,1.2584665417671204,2.2080516815185547,3.696476697921753,3.873325109481812,False,0.0,True,loose,1,0.24903034451289072,low_load,3,False,False,medium_gap,False,d3_low_load,False,3,1.2584665417671204,2.2080516815185547,3.696476697921753,3.873325109481812,False,0.0,True,0
e3_memory_hubs_rsm_round7_multiheavy_seed312,40,632,2,2.0,25.046790415224777,1,3.494792461395264,0.1395305507595473,1.0,True,8,4,4,21.55199813842773,21.55199813842773,0.0,0.0,21.55199813842773,3.494792461395264,True,0.0,False,True,3,0.0727834701538086,2.624840497970581,4.178904056549072,4.534463882446289,True,0.7799910130689867,True,moderate,2,0.45049053159936114,mid_load,3,False,False,near_tie,False,d3_mid_load,False,3,0.0727834701538086,2.624840497970581,4.178904056549072,4.534463882446289,True,0.7799910130689867,True,0
e3_memory_hubs_rsm_round7_multiheavy_seed312,40,633,2,2.0,25.046790415224777,3,7.303250312805176,0.2915842785335829,0.3333333333333333,True,9,2,2,17.743539810180664,17.743539810180664,0.0,0.0,17.743539810180664,7.303250312805176,True,0.0,False,True,3,0.0727834701538086,2.624840497970581,4.178904056549072,4.534463882446289,True,0.7799910130689867,True,loose,2,0.45049053159936114,mid_load,3,False,False,near_tie,False,d3_mid_load,False,3,0.0727834701538086,2.624840497970581,4.178904056549072,4.534463882446289,True,0.7799910130689867,True,0
e3_memory_hubs_rsm_round7_multiheavy_seed312,40,634,2,2.0,25.046790415224777,5,10.205469131469728,0.4074561635356799,1.0,True,8,1,1,14.841320991516112,15.565999984741213,0.7246789932250977,0.0488284697594879,14.841320991516112,10.205469131469728,True,0.0,False,True,3,0.0727834701538086,2.624840497970581,4.178904056549072,4.534463882446289,True,0.7799910130689867,True,loose,2,0.45049053159936114,mid_load,3,False,False,near_tie,False,d3_mid_load,False,3,0.0727834701538086,2.624840497970581,4.178904056549072,4.534463882446289,True,0.7799910130689867,True,0
e3_memory_hubs_rsm_round7_multiheavy_seed312,40,635,2,2.0,25.046790415224777,5,15.388362884521484,0.6143846229163005,1.0,True,7,10,10,9.658427238464355,15.191089630126951,5.532662391662598,0.5728326419056055,9.658427238464355,15.388362884521484,True,0.0,False,True,3,0.0727834701538086,2.624840497970581,4.178904056549072,4.534463882446289,True,0.7799910130689867,True,loose,2,0.45049053159936114,mid_load,3,False,False,medium_gap,False,d3_mid_load,False,3,0.0727834701538086,2.624840497970581,4.178904056549072,4.534463882446289,True,0.7799910130689867,True,0
e3_memory_hubs_rsm_round7_multiheavy_seed312,40,636,2,2.0,25.046790415224777,5,18.088903427124023,0.7222044472464073,1.0,True,6,12,12,6.957887172698975,9.737055778503418,2.779168605804444,0.3994270871061566,6.957887172698975,18.088903427124023,True,0.0,False,True,3,0.0727834701538086,2.624840497970581,4.178904056549072,4.534463882446289,True,0.7799910130689867,True,loose,2,0.45049053159936114,mid_load,3,False,False,near_tie,False,d3_mid_load,False,3,0.0727834701538086,2.624840497970581,4.178904056549072,4.534463882446289,True,0.7799910130689867,True,0
e3_memory_hubs_rsm_round7_multiheavy_seed312,40,637,2,2.0,25.046790415224777,3,20.36119270324707,0.8129262219110697,1.0,True,5,14,14,4.685596942901611,10.530386924743652,5.844789981842041,1.247394953741494,4.685596942901611,20.36119270324707,True,0.0,False,True,3,0.0727834701538086,2.624840497970581,4.178904056549072,4.534463882446289,True,0.7799910130689867,True,loose,2,0.45049053159936114,mid_load,3,False,False,medium_gap,False,d3_mid_load,False,3,0.0727834701538086,2.624840497970581,4.178904056549072,4.534463882446289,True,0.7799910130689867,True,0
e3_memory_hubs_rsm_round7_multiheavy_seed312,40,638,2,2.0,25.046790415224777,3,22.80314445495605,0.9104218176032282,1.0,True,4,19,19,2.2436468601226807,6.999794006347656,4.756147146224976,2.1198287621630945,2.2436468601226807,22.80314445495605,True,0.0,False,True,3,0.0727834701538086,2.624840497970581,4.178904056549072,4.534463882446289,True,0.7799910130689867,True,loose,2,0.45049053159936114,mid_load,3,False,False,medium_gap,False,d3_mid_load,False,3,0.0727834701538086,2.624840497970581,4.178904056549072,4.534463882446289,True,0.7799910130689867,True,0
e3_memory_hubs_rsm_round7_multiheavy_seed312,40,639,2,1.0,21.426003221611783,1,0.3991609811782837,0.0186297452235824,1.0,True,8,5,5,21.02684211730957,21.02684211730957,0.0,0.0,21.02684211730957,0.3991609811782837,True,0.0,False,True,3,0.0727834701538086,2.624840497970581,4.178904056549072,4.534463882446289,True,0.7799910130689867,True,critical,2,0.45049053159936114,mid_load,3,False,False,near_tie,False,d3_mid_load,True,3,0.0727834701538086,2.624840497970581,4.178904056549072,4.534463882446289,True,0.7799910130689867,True,1
e3_memory_hubs_rsm_round7_multiheavy_seed312,40,640,2,1.0,21.426003221611783,3,3.409026622772217,0.1591069779796183,0.3333333333333333,True,9,2,2,18.016977310180664,18.016977310180664,0.0,0.0,18.016977310180664,3.409026622772217,True,0.0,False,True,3,0.0727834701538086,2.624840497970581,4.178904056549072,4.534463882446289,True,0.7799910130689867,True,moderate,2,0.45049053159936114,mid_load,3,False,False,near_tie,False,d3_mid_load,False,3,0.0727834701538086,2.624840497970581,4.178904056549072,4.534463882446289,True,0.7799910130689867,True,0
e3_memory_hubs_rsm_round7_multiheavy_seed312,40,641,2,1.0,21.426003221611783,5,6.782944679260254,0.3165753598141204,0.6,True,8,0,1,14.643058776855469,15.22033405303955,0.577275276184082,0.0394231345363792,15.22033405303955,6.205669403076172,True,0.577275276184082,True,False,3,0.0727834701538086,2.624840497970581,4.178904056549072,4.534463882446289,True,0.7799910130689867,True,loose,2,0.45049053159936114,mid_load,3,False,False,near_tie,True,d3_mid_load,False,3,0.0727834701538086,2.624840497970581,4.178904056549072,4.534463882446289,True,0.7799910130689867,True,0
e3_memory_hubs_rsm_round7_multiheavy_seed312,40,642,2,1.0,21.426003221611783,5,10.111416816711426,0.4719226778848019,1.0,True,7,10,10,11.314586639404297,12.434908866882324,1.1203222274780271,0.099015745177679,11.314586639404297,10.111416816711426,True,0.0,False,True,3,0.0727834701538086,2.624840497970581,4.178904056549072,4.534463882446289,True,0.7799910130689867,True,loose,2,0.45049053159936114,mid_load,3,False,False,near_tie,False,d3_mid_load,False,3,0.0727834701538086,2.624840497970581,4.178904056549072,4.534463882446289,True,0.7799910130689867,True,0
e3_memory_hubs_rsm_round7_multiheavy_seed312,40,643,2,1.0,21.426003221611783,5,15.29225254058838,0.7137239914704918,1.0,True,7,13,13,6.133750915527344,8.977709770202637,2.843958854675293,0.4636573760235234,6.133750915527344,15.29225254058838,True,0.0,False,True,3,0.0727834701538086,2.624840497970581,4.178904056549072,4.534463882446289,True,0.7799910130689867,True,loose,2,0.45049053159936114,mid_load,3,False,False,near_tie,False,d3_mid_load,False,3,0.0727834701538086,2.624840497970581,4.178904056549072,4.534463882446289,True,0.7799910130689867,True,0
e3_memory_hubs_rsm_round7_multiheavy_seed312,40,644,2,1.0,21.426003221611783,3,17.847654342651367,0.8329903696014085,1.0,True,5,16,16,3.5783498287200928,7.527468204498291,3.9491183757781982,1.1036143934509397,3.5783498287200928,17.847654342651367,True,0.0,False,True,3,0.0727834701538086,2.624840497970581,4.178904056549072,4.534463882446289,True,0.7799910130689867,True,loose,2,0.45049053159936114,mid_load,3,False,False,medium_gap,False,d3_mid_load,False,3,0.0727834701538086,2.624840497970581,4.178904056549072,4.534463882446289,True,0.7799910130689867,True,0
e3_memory_hubs_rsm_round7_multiheavy_seed312,40,645,2,1.0,21.426003221611783,3,19.823843002319336,0.9252235611690568,1.0,True,4,23,23,1.6021599769592283,5.905086994171143,4.302927017211914,2.685703724404928,1.6021599769592283,19.823843002319336,True,0.0,False,True,3,0.0727834701538086,2.624840497970581,4.178904056549072,4.534463882446289,True,0.7799910130689867,True,loose,2,0.45049053159936114,mid_load,3,False,False,medium_gap,False,d3_mid_load,False,3,0.0727834701538086,2.624840497970581,4.178904056549072,4.534463882446289,True,0.7799910130689867,True,0
e3_memory_hubs_rsm_round7_multiheavy_seed312,41,646,2,3.0,23.370581949978806,1,3.1254725456237797,0.1337353324069285,1.0,True,7,29,29,20.24510955810547,20.24510955810547,0.0,0.0,20.24510955810547,3.1254725456237797,True,0.0,False,True,3,0.6031444072723389,2.895132064819336,4.123363018035889,4.415834426879883,True,1.2238561889634596,True,moderate,2,0.5916039242527948,mid_load,3,False,False,near_tie,False,d3_mid_load,False,3,0.6031444072723389,2.895132064819336,4.123363018035889,4.415834426879883,True,1.2238561889634596,True,0
e3_memory_hubs_rsm_round7_multiheavy_seed312,41,647,2,3.0,23.370581949978806,3,5.638749599456787,0.2412755322706844,0.3333333333333333,True,8,26,26,17.73183250427246,17.73183250427246,0.0,0.0,17.73183250427246,5.638749599456787,True,0.0,False,True,3,0.6031444072723389,2.895132064819336,4.123363018035889,4.415834426879883,True,1.2238561889634596,True,loose,2,0.5916039242527948,mid_load,3,False,False,near_tie,False,d3_mid_load,False,3,0.6031444072723389,2.895132064819336,4.123363018035889,4.415834426879883,True,1.2238561889634596,True,0
e3_memory_hubs_rsm_round7_multiheavy_seed312,41,648,2,3.0,23.370581949978806,5,7.607329845428467,0.3255087897131019,0.8,True,7,1,1,15.76325225830078,16.500276565551758,0.7370243072509766,0.0467558531179926,15.76325225830078,7.607329845428467,True,0.0,False,True,3,0.6031444072723389,2.895132064819336,4.123363018035889,4.415834426879883,True,1.2238561889634596,True,loose,2,0.5916039242527948,mid_load,3,False,False,near_tie,False,d3_mid_load,False,3,0.6031444072723389,2.895132064819336,4.123363018035889,4.415834426879883,True,1.2238561889634596,True,0
e3_memory_hubs_rsm_round7_multiheavy_seed312,41,649,2,3.0,23.370581949978806,5,12.447681427001951,0.5326218000751685,1.0,True,6,34,34,10.922901153564451,13.415544509887695,2.492643356323242,0.2282034160411514,10.922901153564451,12.447681427001951,True,0.0,False,True,3,0.6031444072723389,2.895132064819336,4.123363018035889,4.415834426879883,True,1.2238561889634596,True,loose,2,0.5916039242527948,mid_load,3,False,False,near_tie,False,d3_mid_load,False,3,0.6031444072723389,2.895132064819336,4.123363018035889,4.415834426879883,True,1.2238561889634596,True,0
e3_memory_hubs_rsm_round7_multiheavy_seed312,41,650,2,3.0,23.370581949978806,5,17.964086532592773,0.7686623538533265,1.0,True,5,36,36,5.406496047973633,10.421759605407717,5.015263557434082,0.927636589934032,5.406496047973633,17.964086532592773,True,0.0,False,True,3,0.6031444072723389,2.895132064819336,4.123363018035889,4.415834426879883,True,1.2238561889634596,True,loose,2,0.5916039242527948,mid_load,3,False,False,medium_gap,False,d3_mid_load,False,3,0.6031444072723389,2.895132064819336,4.123363018035889,4.415834426879883,True,1.2238561889634596,True,0
e3_memory_hubs_rsm_round7_multiheavy_seed312,41,651,2,3.0,23.370581949978806,3,20.461538314819336,0.8755254087644956,1.0,True,4,39,39,2.909043550491333,9.806849479675291,6.89780592918396,2.3711593894903813,2.909043550491333,20.461538314819336,True,0.0,False,True,3,0.6031444072723389,2.895132064819336,4.123363018035889,4.415834426879883,True,1.2238561889634596,True,loose,2,0.5916039242527948,mid_load,3,False,False,large_gap,False,d3_mid_load,False,3,0.6031444072723389,2.895132064819336,4.123363018035889,4.415834426879883,True,1.2238561889634596,True,0
e3_memory_hubs_rsm_round7_multiheavy_seed312,41,652,2,3.0,27.64498484968318,1,0.6634821891784668,0.0240000923417424,1.0,True,8,36,36,26.981502532958984,26.981502532958984,0.0,0.0,26.981502532958984,0.6634821891784668,True,0.0,False,True,3,0.6031444072723389,2.895132064819336,4.123363018035889,4.415834426879883,True,1.2238561889634596,True,very_tight,2,0.5916039242527948,mid_load,3,False,False,near_tie,False,d3_mid_load,True,3,0.6031444072723389,2.895132064819336,4.123363018035889,4.415834426879883,True,1.2238561889634596,True,1
e3_memory_hubs_rsm_round7_multiheavy_seed312,41,653,2,3.0,27.64498484968318,3,4.679849624633789,0.1692838556461506,0.3333333333333333,True,9,34,34,22.96513557434082,22.96513557434082,0.0,0.0,22.96513557434082,4.679849624633789,True,0.0,False,True,3,0.6031444072723389,2.895132064819336,4.123363018035889,4.415834426879883,True,1.2238561889634596,True,moderate,2,0.5916039242527948,mid_load,3,False,False,near_tie,False,d3_mid_load,False,3,0.6031444072723389,2.895132064819336,4.123363018035889,4.415834426879883,True,1.2238561889634596,True,0
